actual_origin_rate,actual_plan_rate,band,bp,day_string,item_sku_id,supp_brevity_cd,supp_name,vlt,z_value
1.0,1.0,L,18.662809686,2016-10-08 00:00:00,1356260,jmsorz,江门市欧润哲家居用品有限公司,8,-0.132931225207
1.0,1.0,L,48.0923372876,2016-10-12 00:00:00,1356260,jmsorz,江门市欧润哲家居用品有限公司,15,4.22164560078
1.0,1.0,L,35.6960734319,2016-10-18 00:00:00,1356260,jmsorz,江门市欧润哲家居用品有限公司,12,12.8023988005
1.0,1.0,E,32.2962643988,2016-07-26 00:00:00,1356272,jmsorz,江门市欧润哲家居用品有限公司,10,-3.1786664282
1.0,1.0,E,52.2193211488,2016-08-02 00:00:00,1356272,jmsorz,江门市欧润哲家居用品有限公司,9,10.2365401589
1.0,1.0,E,24.9223572716,2016-08-29 00:00:00,1356272,jmsorz,江门市欧润哲家居用品有限公司,13,-0.513254566394
1.0,1.0,E,36.2769485904,2016-09-05 00:00:00,1356272,jmsorz,江门市欧润哲家居用品有限公司,15,2.2545525253
1.0,1.0,E,29.5734257378,2016-09-20 00:00:00,1356272,jmsorz,江门市欧润哲家居用品有限公司,9,3.48281530185
1.0,1.0,E,36.7517571934,2016-10-12 00:00:00,1356272,jmsorz,江门市欧润哲家居用品有限公司,15,3.66318111283
1.0,1.0,E,20.2707594295,2016-10-18 00:00:00,1356272,jmsorz,江门市欧润哲家居用品有限公司,12,16.0424218835
1.0,1.0,E,28.1381897765,2016-07-19 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,9,-1.69907308758
1.0,1.0,E,3.33639169238,2016-08-08 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,8,-3.15647738295
1.0,1.0,E,8.22007891276,2016-08-15 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,9,-1.68796882611
1.0,1.0,E,22.8795554829,2016-08-22 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,10,-0.526637702897
1.0,1.0,E,43.3400751228,2016-09-05 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,15,0.797466038064
1.0,1.0,E,7.99168864381,2016-10-08 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,8,6.32477810196
1.0,1.0,E,42.1011448109,2016-10-12 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,15,0.796370358823
1.0,1.0,E,4.58785747056,2016-10-18 00:00:00,1356273,jmsorz,江门市欧润哲家居用品有限公司,12,10.3473657315
0.0,,E,100.0,2016-07-19 00:00:00,1356278,jmsorz,江门市欧润哲家居用品有限公司,9,0.0
1.0,1.0,E,32.7087519275,2016-08-22 00:00:00,1356278,jmsorz,江门市欧润哲家居用品有限公司,10,-2.50858866146
0.94999999999999996,0.94999999999999996,E,59.8659003831,2016-09-05 00:00:00,1356278,jmsorz,江门市欧润哲家居用品有限公司,15,-3.13598536856
1.0,1.0,E,24.9978300495,2016-10-08 00:00:00,1356278,jmsorz,江门市欧润哲家居用品有限公司,8,1.17207328051
1.0,1.0,E,13.1958617777,2016-10-12 00:00:00,1356278,jmsorz,江门市欧润哲家居用品有限公司,15,2.94277196875
1.0,1.0,E,3.81133873273,2016-10-18 00:00:00,1356278,jmsorz,江门市欧润哲家居用品有限公司,12,6.02134486613
1.0,1.0,E,10.6109552218,2016-07-19 00:00:00,1356280,jmsorz,江门市欧润哲家居用品有限公司,9,3.30683539356
0.90000000000000002,0.90000000000000002,E,46.8562900231,2016-08-02 00:00:00,1356280,jmsorz,江门市欧润哲家居用品有限公司,9,-1.81310081639
1.0,1.0,E,30.0278830342,2016-09-05 00:00:00,1356280,jmsorz,江门市欧润哲家居用品有限公司,15,4.3674645375
1.0,1.0,E,1.72251800814,2016-09-27 00:00:00,1356280,jmsorz,江门市欧润哲家居用品有限公司,11,4.05644156407
1.0,1.0,E,7.6470138411,2016-10-08 00:00:00,1356280,jmsorz,江门市欧润哲家居用品有限公司,8,4.49397640021
0.97142857142857142,0.97142857142857142,E,46.1838910588,2016-10-12 00:00:00,1356280,jmsorz,江门市欧润哲家居用品有限公司,15,-0.11856476711
1.0,1.0,E,26.8962355458,2016-10-18 00:00:00,1356280,jmsorz,江门市欧润哲家居用品有限公司,12,10.4157458281
1.0,1.0,Z,35.8189514816,2016-07-13 00:00:00,1356288,jmsorz,江门市欧润哲家居用品有限公司,11,-0.958725324644
1.0,1.0,Z,22.5295700607,2016-08-02 00:00:00,1356288,jmsorz,江门市欧润哲家居用品有限公司,9,-2.32057835548
1.0,1.0,Z,24.6288086693,2016-08-22 00:00:00,1356288,jmsorz,江门市欧润哲家居用品有限公司,10,-2.51073601143
1.0,1.0,Z,48.9307720188,2016-09-05 00:00:00,1356288,jmsorz,江门市欧润哲家居用品有限公司,15,4.44611782939
1.0,1.0,Z,86.9285254346,2016-09-20 00:00:00,1356288,jmsorz,江门市欧润哲家居用品有限公司,9,6.94311255587
1.0,1.0,Z,53.2539530819,2016-10-12 00:00:00,1356288,jmsorz,江门市欧润哲家居用品有限公司,15,7.0417936273
1.0,1.0,Z,22.7700384244,2016-10-18 00:00:00,1356288,jmsorz,江门市欧润哲家居用品有限公司,12,17.9547101265
1.0,1.0,L,65.3789004458,2016-07-13 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,11,-3.39573738861
1.0,1.0,L,100.0,2016-08-02 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,9,-2.982160555
1.0,1.0,L,29.1323054858,2016-08-22 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,10,-0.603997114465
1.0,1.0,L,9.04613528998,2016-09-20 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,9,5.57126990004
1.0,1.0,L,18.4409052808,2016-09-27 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,11,2.14141177691
1.0,1.0,L,21.4317606787,2016-10-08 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,8,0.448465095801
0.94736842105263153,0.94736842105263153,L,45.7199691992,2016-10-12 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,15,3.57951671853
1.0,1.0,L,34.5905674183,2016-10-18 00:00:00,1356293,jmsorz,江门市欧润哲家居用品有限公司,12,16.2090695976
1.0,1.0,E,100.0,2016-07-19 00:00:00,1356296,jmsorz,江门市欧润哲家居用品有限公司,9,0.0
1.0,1.0,E,100.0,2016-08-15 00:00:00,1356296,jmsorz,江门市欧润哲家居用品有限公司,9,-3.01419878296
1.0,1.0,E,70.7324740648,2016-09-05 00:00:00,1356296,jmsorz,江门市欧润哲家居用品有限公司,15,-3.91602059316
1.0,1.0,E,24.1954996371,2016-09-12 00:00:00,1356296,jmsorz,江门市欧润哲家居用品有限公司,10,20.0690211403
1.0,1.0,E,84.9978750531,2016-10-08 00:00:00,1356296,jmsorz,江门市欧润哲家居用品有限公司,8,-2.31609543075
1.0,1.0,E,30.3893637227,2016-10-18 00:00:00,1356296,jmsorz,江门市欧润哲家居用品有限公司,12,15.48162529
1.0,1.0,L,50.604959286,2016-08-02 00:00:00,1359121,bjwhkj,北京万恒科技有限公司,11,67.1553376569
1.0,1.0,Z,14.9167150079,2016-07-26 00:00:00,1359128,bjwhkj,北京万恒科技有限公司,9,-1.79607081497
1.0,1.0,Z,34.5829298658,2016-08-15 00:00:00,1359128,bjwhkj,北京万恒科技有限公司,10,-2.52081576479
1.0,1.0,Z,42.1771440048,2016-10-12 00:00:00,1382619,gdjys,广东金钥匙五金实业有限公司,14,8.07736350298
1.0,1.0,Z,30.8092235113,2016-10-18 00:00:00,1382619,gdjys,广东金钥匙五金实业有限公司,16,16.1552097429
0.0,,E,100.0,2016-07-19 00:00:00,1382693,bjzdx,北京紫丁香华盛日用品有限公司,12,0.0
0.0,,E,100.0,2016-08-02 00:00:00,1382693,bjzdx,北京紫丁香华盛日用品有限公司,11,0.0
0.0,,E,100.0,2016-08-22 00:00:00,1382693,bjzdx,北京紫丁香华盛日用品有限公司,6,0.0
0.0,,E,100.0,2016-08-29 00:00:00,1382693,bjzdx,北京紫丁香华盛日用品有限公司,6,0.0
0.0,,E,100.0,2016-09-05 00:00:00,1382693,bjzdx,北京紫丁香华盛日用品有限公司,7,0.0
0.0,,E,100.0,2016-09-12 00:00:00,1382693,bjzdx,北京紫丁香华盛日用品有限公司,6,0.0
0.0,,E,100.0,2016-10-08 00:00:00,1382693,bjzdx,北京紫丁香华盛日用品有限公司,15,0.0
0.0,,D,30.5732484076,2016-07-19 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,12,-0.806898094207
0.0,,D,8.34376303713,2016-08-02 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,11,-3.33754365908
0.0,,D,23.4291799787,2016-08-22 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,6,-2.52767642177
1.0,1.0,D,25.8503075708,2016-08-23 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,9,5.01622852108
0.0,,D,51.2929749073,2016-09-05 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,7,-10.0
1.0,1.0,D,52.1577149953,2016-09-06 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,12,100.0
1.0,1.0,D,13.1724344854,2016-09-20 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,10,100.0
0.95364238410596025,1.0,D,41.0326830302,2016-10-08 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,15,-2.03753670365
0.0,,D,52.8589120126,2016-10-12 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,5,37.551933083
1.0,1.0,D,4.56542829424,2016-10-13 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,20,32.3044543627
0.0,,D,48.8847187946,2016-10-18 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,5,40.0310421874
1.0,1.0,D,18.9954193338,2016-10-19 00:00:00,1382714,bjzdx,北京紫丁香华盛日用品有限公司,12,44.4276873471
0.0,,D,100.0,2016-07-19 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,12,0.0
0.0,,D,100.0,2016-08-02 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,11,0.0
0.0,,D,23.3054962129,2016-08-22 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,6,-2.16183820997
1.0,1.0,D,17.6776770223,2016-08-23 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,9,4.25919876204
0.0,,D,11.3765642776,2016-08-29 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,6,2.08324368378
0.0,,D,67.8294573643,2016-09-05 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,7,100.0
1.0,1.0,D,86.0660636729,2016-09-06 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,12,100.0
1.0,1.0,D,36.563071298,2016-09-20 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,10,15.3035789802
0.0,,D,3.3731984054,2016-09-27 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,4,13.5831960835
0.8571428571428571,1.0,D,13.2703937515,2016-10-08 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,15,0.0507355389992
0.0,,D,62.7963201356,2016-10-12 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,5,7.4546585863
1.0,1.0,D,40.0625978091,2016-10-13 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,20,16.3623921142
0.0,,D,49.9429223744,2016-10-18 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,5,20.1994589889
1.0,1.0,D,33.0576615148,2016-10-19 00:00:00,1382723,bjzdx,北京紫丁香华盛日用品有限公司,12,28.3485810991
1.0,1.0,C,13.0329763263,2016-07-13 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,9,16.3513509963
1.0,1.0,C,4.73080975694,2016-07-19 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,9,21.8782364547
0.76923076923076927,1.0,C,17.8768315772,2016-08-02 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,8,14.5251934182
1.0,1.0,C,12.6431077136,2016-08-08 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,10,16.9071630705
1.0,1.0,C,20.3857165304,2016-08-15 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,9,19.2811066107
1.0,1.0,C,22.6519587153,2016-08-22 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,11,33.0650850288
1.0,1.0,C,25.415359591,2016-09-12 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,11,21.7863614996
1.0,1.0,C,0.993944825018,2016-09-20 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,9,52.8907203479
0.9910714285714286,0.9910714285714286,C,17.130175569,2016-10-08 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,10,29.6403900798
0.69780219780219777,1.0,C,30.1658410918,2016-10-12 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,7,68.2980794036
0.50299401197604787,1.0,C,26.7036360119,2016-10-18 00:00:00,1382796,gzxmcmy,广州美厨智能家居科技股份有限公司,10,60.2295999533
1.0,1.0,E,12.40609277,2016-07-19 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,9,3.30974252814
1.0,1.0,E,10.0905628011,2016-07-26 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,10,-1.4889554582
1.0,1.0,E,7.54168877964,2016-08-02 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,9,1.61496010638
1.0,1.0,E,11.059077318,2016-08-15 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,9,-3.34199826397
1.0,1.0,E,15.0583511106,2016-08-22 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,10,3.44120137529
1.0,1.0,E,48.2752567366,2016-09-05 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,15,1.18841963632
0.0,,E,40.190345944,2016-10-08 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,8,-0.492070103312
0.125,0.69999999999999996,E,68.8191776108,2016-10-12 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,15,-4.07963631201
0.16129032258064516,1.0,E,48.6299937252,2016-10-18 00:00:00,1382798,jmsorz,江门市欧润哲家居用品有限公司,12,1.04198309898
0.0,,E,69.2340977932,2016-09-05 00:00:00,1417525,kpch,北京坤朋茶花家居用品有限公司,16,18.9004912058
0.70833333333333337,0.94444444444444442,E,75.2154609559,2016-10-12 00:00:00,1417525,kpch,北京坤朋茶花家居用品有限公司,12,7.43000730496
1.0,1.0,E,34.6248969497,2016-10-18 00:00:00,1417525,kpch,北京坤朋茶花家居用品有限公司,14,19.9855053099
1.0,1.0,E,36.4033491081,2016-08-09 00:00:00,1417539,kpch,北京坤朋茶花家居用品有限公司,8,-2.31049781806
0.0,,E,25.2646775746,2016-08-30 00:00:00,1417539,kpch,北京坤朋茶花家居用品有限公司,14,-3.82523407681
0.0,,E,57.5115472403,2016-09-05 00:00:00,1417539,kpch,北京坤朋茶花家居用品有限公司,16,2.5002897291
0.0,,E,28.7306285913,2016-09-20 00:00:00,1417539,kpch,北京坤朋茶花家居用品有限公司,9,-3.32122149208
1.0,1.0,E,12.0710987718,2016-10-08 00:00:00,1417539,kpch,北京坤朋茶花家居用品有限公司,10,-10.0
0.0,,L,33.2963374029,2016-07-13 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,12,-1.06520040943
0.0,,L,100.0,2016-08-02 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,9,-0.463537000538
1.0,1.0,L,31.9936012797,2016-08-09 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,8,-2.68870258442
1.0,1.0,L,11.6383466897,2016-08-30 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,14,-3.86394389911
0.0,,L,42.0085329833,2016-09-05 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,16,1.23953488372
0.0,,L,13.9755169647,2016-09-20 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,9,2.38463871408
0.0,,L,51.8564613151,2016-10-08 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,10,-2.38608522848
1.0,1.0,L,34.1452310494,2016-10-18 00:00:00,1417574,kpch,北京坤朋茶花家居用品有限公司,14,-3.05470001808
1.0,1.0,D,0.518787903941,2016-07-26 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,10,0.216243750636
0.0,,D,9.72325492087,2016-07-28 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,7,2.62092814727
0.91176470588235292,1.0,D,20.4656264421,2016-08-02 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,9,-0.522355155263
0.0,,D,23.4880866732,2016-08-08 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,9,4.72651708742
1.0,1.0,D,17.9944217293,2016-08-16 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,9,5.05316495659
1.0,1.0,D,26.1670734657,2016-08-30 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,14,-0.836432762366
0.97499999999999998,0.97499999999999998,D,21.3289253554,2016-09-05 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,16,0.810224287735
1.0,1.0,D,8.75748765194,2016-09-12 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,15,7.29580793886
1.0,1.0,D,24.115755627,2016-09-29 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,13,3.79505459003
1.0,1.0,D,27.7533009082,2016-10-08 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,10,8.24827758774
0.0,,D,61.8222320583,2016-10-12 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,12,24.9588972272
1.0,1.0,D,39.5690092751,2016-10-18 00:00:00,1417581,kpch,北京坤朋茶花家居用品有限公司,14,40.0046402734
1.0,1.0,E,16.4080125795,2016-07-05 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,9,-0.202532321829
1.0,1.0,E,15.3918508701,2016-07-26 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,8,-2.54080329841
1.0,1.0,E,9.53993655942,2016-08-02 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,10,4.19776453071
1.0,1.0,E,9.47710451892,2016-08-15 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,9,-1.16381439661
1.0,1.0,E,20.6160265063,2016-08-22 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,7,2.71043948955
1.0,1.0,E,52.3630016606,2016-09-05 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,9,-1.50773223364
1.0,1.0,E,54.5059574748,2016-10-12 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,9,6.93520809899
0.82758620689655171,1.0,E,31.744487284,2016-10-18 00:00:00,1417699,shjxjt,上海景馨家庭用品有限公司,9,26.3627658551
0.0,,D,34.9458406416,2016-07-05 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,9,-1.78537516772
0.0,,D,12.5617619965,2016-07-13 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,9,-3.62749670486
0.0,,D,28.6261595747,2016-07-20 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,7,-3.09310838774
0.0,,D,14.3388210303,2016-07-26 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,9,-3.52103883131
0.0,,D,83.9895013123,2016-08-02 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,8,-0.7464592041
1.0,1.0,D,29.8889155279,2016-08-22 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,11,-3.95771988458
0.97674418604651159,1.0,D,47.6441095815,2016-09-12 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,12,-1.08436846704
0.0,0.0,D,54.9378515554,2016-10-13 00:00:00,1435934,bjjktc,北京家酷天成商贸有限公司,22,1.99564926244
1.0,1.0,E,25.8593312868,2016-07-19 00:00:00,1435940,jmsorz,江门市欧润哲家居用品有限公司,9,-1.67621749849
1.0,1.0,E,12.5043765318,2016-08-22 00:00:00,1435940,jmsorz,江门市欧润哲家居用品有限公司,10,2.82258624017
1.0,1.0,E,36.9683000569,2016-08-29 00:00:00,1435940,jmsorz,江门市欧润哲家居用品有限公司,13,0.74432940273
0.5,1.0,E,61.6586167917,2016-10-12 00:00:00,1435940,jmsorz,江门市欧润哲家居用品有限公司,15,2.01106440244
0.46153846153846156,1.0,E,23.9223443898,2016-10-18 00:00:00,1435940,jmsorz,江门市欧润哲家居用品有限公司,12,6.86387928413
1.0,1.0,E,14.645187059,2016-07-13 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,11,-2.76682791018
1.0,1.0,E,15.2970170817,2016-07-19 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,9,1.64811881188
1.0,1.0,E,13.8437045753,2016-07-26 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,10,0.990290780733
1.0,1.0,E,21.0477081384,2016-08-02 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,9,0.330748781568
1.0,1.0,E,14.6649068778,2016-08-22 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,10,3.90480706768
1.0,1.0,E,22.6034542715,2016-08-29 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,13,-1.15360167785
0.90000000000000002,0.90000000000000002,E,62.9960942422,2016-09-05 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,15,3.92485574563
1.0,1.0,E,4.38072481083,2016-09-27 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,11,3.96673852913
1.0,1.0,E,21.6391668921,2016-10-08 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,8,1.49657764948
0.9375,0.9375,E,32.181935207,2016-10-12 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,15,2.05734548857
0.53333333333333333,1.0,E,25.9261393098,2016-10-18 00:00:00,1435952,jmsorz,江门市欧润哲家居用品有限公司,12,8.89610824094
1.0,1.0,E,3.3733639185,2016-07-26 00:00:00,1435962,jmsorz,江门市欧润哲家居用品有限公司,10,-2.2070103876
1.0,1.0,E,46.1554241171,2016-08-02 00:00:00,1435962,jmsorz,江门市欧润哲家居用品有限公司,9,-1.45496658566
