org_from,org_to,actiontime_max,alt_max,alt_cnt
7,3,2016-09-27,5,2
7,3,2016-09-28,1,5
7,3,2016-09-29,2,1
7,3,2016-09-29,3,1
7,3,2016-09-30,0,1
7,3,2016-09-30,1,1
7,3,2016-09-30,3,3
7,3,2016-10-01,1,3
7,3,2016-10-01,2,11
7,3,2016-10-02,3,3
7,3,2016-10-03,1,2
7,3,2016-10-06,1,1
7,3,2016-10-08,1,2
7,3,2016-10-10,2,1
7,3,2016-10-11,1,1
7,3,2016-10-12,1,3
7,3,2016-10-12,2,13
7,3,2016-10-13,3,2
7,3,2016-10-14,5,1
7,3,2016-10-15,1,3
7,3,2016-10-15,2,8
7,3,2016-10-16,1,2
7,3,2016-10-16,3,2
7,3,2016-10-17,2,1
7,3,2016-10-18,1,3
7,3,2016-10-19,1,7
7,3,2016-10-19,2,2
7,3,2016-10-20,2,1
7,3,2016-10-21,2,1
7,3,2016-10-22,1,1
7,3,2016-10-22,2,6
7,3,2016-10-22,3,2
7,3,2016-10-23,3,4
7,3,2016-10-24,4,1
7,3,2016-10-26,1,1
7,3,2016-10-26,2,7
7,3,2016-10-27,1,2
7,3,2016-10-27,3,2
7,3,2016-10-28,1,1
7,3,2016-10-29,1,2
7,3,2016-10-29,2,10
7,3,2016-10-30,1,2
7,3,2016-10-30,2,1
7,3,2016-10-30,3,1
8,682,\N,\N,6
8,682,2016-06-02,1,3
8,682,2016-06-03,2,4
8,682,2016-06-04,2,11
8,682,2016-06-04,3,1
8,682,2016-06-05,1,2
8,682,2016-06-05,2,12
8,682,2016-06-05,3,3
8,682,2016-06-06,2,6
8,682,2016-06-06,3,1
8,682,2016-06-07,2,2
8,682,2016-06-08,2,7
8,682,2016-06-09,2,11
8,682,2016-06-09,3,7
8,682,2016-06-09,6,1
8,682,2016-06-10,1,1
8,682,2016-06-10,2,9
8,682,2016-06-10,3,2
8,682,2016-06-10,4,1
8,682,2016-06-11,1,2
8,682,2016-06-11,2,2
8,682,2016-06-11,3,2
8,682,2016-06-12,2,13
8,682,2016-06-13,2,7
8,682,2016-06-13,3,4
8,682,2016-06-14,2,7
8,682,2016-06-14,3,2
8,682,2016-06-15,2,7
8,682,2016-06-15,3,4
8,682,2016-06-16,2,12
8,682,2016-06-16,3,14
8,682,2016-06-17,2,11
8,682,2016-06-17,3,2
8,682,2016-06-19,2,3
8,682,2016-06-19,3,5
8,682,2016-06-21,2,8
8,682,2016-06-22,2,3
8,682,2016-06-23,2,15
8,682,2016-06-24,1,1
8,682,2016-06-24,2,4
8,682,2016-06-25,2,18
8,682,2016-06-26,1,1
8,682,2016-06-26,2,11
8,682,2016-06-26,3,11
8,682,2016-06-27,2,3
8,682,2016-06-27,3,2
8,682,2016-06-27,4,1
8,682,2016-06-28,2,5
8,682,2016-06-29,2,6
8,682,2016-06-29,3,1
8,682,2016-06-30,1,1
8,682,2016-06-30,2,9
8,682,2016-06-30,3,14
8,682,2016-06-30,4,1
8,682,2016-07-01,2,4
8,682,2016-07-02,2,9
8,682,2016-07-03,2,3
8,682,2016-07-03,3,19
8,682,2016-07-04,2,6
8,682,2016-07-04,3,18
8,682,2016-07-05,2,1
8,682,2016-07-05,3,29
8,682,2016-07-06,2,8
8,682,2016-07-06,3,15
8,682,2016-07-07,2,10
8,682,2016-07-07,3,22
8,682,2016-07-08,2,8
8,682,2016-07-08,3,18
8,682,2016-07-09,2,2
8,682,2016-07-09,3,10
8,682,2016-07-10,2,2
8,682,2016-07-10,3,30
8,682,2016-07-11,2,4
8,682,2016-07-11,3,1
8,682,2016-07-12,1,2
8,682,2016-07-12,2,1
8,682,2016-07-13,1,1
8,682,2016-07-13,2,6
8,682,2016-07-14,2,7
8,682,2016-07-14,3,15
8,682,2016-07-15,2,7
8,682,2016-07-16,2,8
8,682,2016-07-17,2,7
8,682,2016-07-17,3,23
8,682,2016-07-18,2,1
8,682,2016-07-19,1,1
8,682,2016-07-19,2,5
8,682,2016-07-20,2,3
8,682,2016-07-21,2,6
8,682,2016-07-21,3,7
8,682,2016-07-22,2,4
8,682,2016-07-22,3,1
8,682,2016-07-23,2,4
8,682,2016-07-23,3,4
8,682,2016-07-24,2,8
8,682,2016-07-24,3,9
8,682,2016-07-25,2,10
8,682,2016-07-26,2,3
8,682,2016-07-27,2,1
8,682,2016-07-28,2,8
8,682,2016-07-28,3,21
8,682,2016-07-29,2,9
8,682,2016-07-29,3,1
8,682,2016-07-30,2,4
8,682,2016-07-31,2,6
8,682,2016-07-31,3,17
8,682,2016-08-01,1,1
8,682,2016-08-01,2,9
8,682,2016-08-01,3,1
8,682,2016-08-01,4,13
8,682,2016-08-02,2,1
8,682,2016-08-03,2,4
8,682,2016-08-04,2,15
8,682,2016-08-04,3,8
8,682,2016-08-05,2,6
8,682,2016-08-05,3,2
8,682,2016-08-06,2,8
8,682,2016-08-07,2,15
8,682,2016-08-08,2,3
8,682,2016-08-08,3,11
8,682,2016-08-09,1,1
8,682,2016-08-09,2,3
8,682,2016-08-09,3,1
8,682,2016-08-10,0,2
8,682,2016-08-10,2,5
8,682,2016-08-10,3,1
8,682,2016-08-11,1,1
8,682,2016-08-11,2,10
8,682,2016-08-11,3,13
8,682,2016-08-12,2,9
8,682,2016-08-13,2,2
8,682,2016-08-13,3,1
8,682,2016-08-14,2,12
8,682,2016-08-14,3,5
8,682,2016-08-15,2,9
8,682,2016-08-15,3,7
8,682,2016-08-15,4,12
8,682,2016-08-16,3,1
8,682,2016-08-17,2,9
8,682,2016-08-17,4,3
8,682,2016-08-18,2,10
8,682,2016-08-19,2,5
8,682,2016-08-19,3,4
8,682,2016-08-20,2,4
8,682,2016-08-21,2,11
8,682,2016-08-21,3,10
8,682,2016-08-22,2,2
8,682,2016-08-22,3,5
8,682,2016-08-22,4,2
8,682,2016-08-23,2,2
8,682,2016-08-23,3,2
8,682,2016-08-24,2,8
8,682,2016-08-25,2,8
8,682,2016-08-25,3,14
8,682,2016-08-26,2,6
8,682,2016-08-26,3,2
8,682,2016-08-27,2,2
8,682,2016-08-27,3,1
8,682,2016-08-28,2,13
8,682,2016-08-28,3,10
8,682,2016-08-29,2,1
8,682,2016-08-30,2,2
8,682,2016-08-31,2,2
8,682,2016-08-31,3,1
8,682,2016-09-01,2,7
8,682,2016-09-01,3,5
8,682,2016-09-02,2,7
8,682,2016-09-02,3,3
8,682,2016-09-02,4,2
8,682,2016-09-04,2,15
8,682,2016-09-04,3,8
8,682,2016-09-04,4,1
8,682,2016-09-05,2,1
8,682,2016-09-05,3,1
8,682,2016-09-05,4,7
8,682,2016-09-06,1,1
8,682,2016-09-06,2,3
8,682,2016-09-07,2,2
8,682,2016-09-07,3,1
8,682,2016-09-08,2,7
8,682,2016-09-08,3,12
8,682,2016-09-09,2,5
8,682,2016-09-09,3,1
8,682,2016-09-10,2,1
8,682,2016-09-11,2,5
8,682,2016-09-11,3,7
8,682,2016-09-12,2,2
8,682,2016-09-12,3,1
8,682,2016-09-12,4,7
8,682,2016-09-13,2,5
8,682,2016-09-14,2,5
8,682,2016-09-14,3,1
8,682,2016-09-15,2,6
8,682,2016-09-15,3,6
8,682,2016-09-16,3,2
8,682,2016-09-16,4,2
8,682,2016-09-17,1,2
8,682,2016-09-17,2,2
8,682,2016-09-17,5,1
8,682,2016-09-18,2,5
8,682,2016-09-18,4,1
8,682,2016-09-19,2,2
8,682,2016-09-20,2,6
8,682,2016-09-20,3,1
8,682,2016-09-21,2,1
8,682,2016-09-21,3,1
8,682,2016-09-22,2,7
8,682,2016-09-22,3,2
8,682,2016-09-23,1,4
8,682,2016-09-23,2,10
8,682,2016-09-23,3,4
8,682,2016-09-23,4,9
8,682,2016-09-24,2,1
8,682,2016-09-25,2,6
8,682,2016-09-25,3,21
8,682,2016-09-26,2,2
8,682,2016-09-28,2,3
8,682,2016-09-29,1,1
8,682,2016-09-29,2,17
8,682,2016-09-29,3,8
8,682,2016-09-30,2,1
8,682,2016-09-30,3,1
8,682,2016-10-01,2,2
8,682,2016-10-01,3,3
8,682,2016-10-01,4,2
8,682,2016-10-02,2,12
8,682,2016-10-02,3,7
8,682,2016-10-02,5,1
8,682,2016-10-03,2,1
8,682,2016-10-03,3,3
8,682,2016-10-03,4,1
8,682,2016-10-04,2,4
8,682,2016-10-04,3,2
8,682,2016-10-05,2,2
8,682,2016-10-06,2,3
8,682,2016-10-06,3,12
8,682,2016-10-07,2,4
8,682,2016-10-08,1,1
8,682,2016-10-08,2,10
8,682,2016-10-09,2,2
8,682,2016-10-10,1,1
8,682,2016-10-10,2,3
8,682,2016-10-11,2,3
8,682,2016-10-12,2,4
8,682,2016-10-13,2,3
8,682,2016-10-13,3,9
8,682,2016-10-14,2,3
8,682,2016-10-14,3,1
8,682,2016-10-14,4,4
8,682,2016-10-15,2,3
8,682,2016-10-15,3,5
8,682,2016-10-16,2,7
8,682,2016-10-16,3,11
8,682,2016-10-17,3,1
8,682,2016-10-17,4,1
8,682,2016-10-18,3,1
8,682,2016-10-19,1,4
8,682,2016-10-19,2,3
8,682,2016-10-19,3,1
8,682,2016-10-19,4,1
8,682,2016-10-20,1,2
8,682,2016-10-21,2,7
8,682,2016-10-21,3,10
8,682,2016-10-21,4,9
8,682,2016-10-23,3,8
8,682,2016-10-24,3,13
8,682,2016-10-24,4,13
8,682,2016-10-25,4,3
8,682,2016-10-25,5,2
8,682,2016-10-26,1,3
8,682,2016-10-26,2,12
8,682,2016-10-26,3,2
8,682,2016-10-26,5,1
8,682,2016-10-27,1,1
8,682,2016-10-27,2,4
8,682,2016-10-27,3,5
8,682,2016-10-27,5,2
8,682,2016-10-28,1,1
8,682,2016-10-28,2,2
8,682,2016-10-28,3,1
8,682,2016-10-28,4,1
8,682,2016-10-29,2,1
8,682,2016-10-29,3,4
8,682,2016-10-29,5,1
8,682,2016-10-30,3,2
8,682,2016-10-30,4,3
8,682,2016-10-31,1,2
8,682,2016-10-31,2,1
8,682,2016-10-31,3,1
8,682,2016-10-31,4,7
8,682,2016-11-01,1,1
8,682,2016-11-01,2,5
8,682,2016-11-01,3,1
8,682,2016-11-01,5,1
8,762,2016-07-07,1,1
8,762,2016-07-09,1,1
8,762,2016-07-10,1,1
8,762,2016-07-11,1,1
8,762,2016-07-12,1,1
8,762,2016-07-14,1,2
9,617,\N,\N,81
9,617,2016-06-02,1,187
9,617,2016-06-03,1,162
9,617,2016-06-04,1,228
9,617,2016-06-04,3,14
9,617,2016-06-05,1,184
9,617,2016-06-06,1,202
9,617,2016-06-07,1,186
9,617,2016-06-07,2,4
9,617,2016-06-08,1,207
9,617,2016-06-08,5,3
9,617,2016-06-09,1,192
9,617,2016-06-09,2,1
9,617,2016-06-10,1,174
9,617,2016-06-11,1,185
9,617,2016-06-11,2,8
9,617,2016-06-12,1,204
9,617,2016-06-12,2,3
9,617,2016-06-13,1,205
9,617,2016-06-13,3,5
9,617,2016-06-14,1,195
9,617,2016-06-15,1,161
9,617,2016-06-16,1,103
9,617,2016-06-16,2,3
9,617,2016-06-17,1,84
9,617,2016-06-17,2,8
9,617,2016-06-21,1,177
9,617,2016-06-22,1,148
9,617,2016-06-23,1,142
9,617,2016-06-24,1,169
9,617,2016-06-24,2,21
9,617,2016-06-24,3,5
9,617,2016-06-25,1,134
9,617,2016-06-26,1,166
9,617,2016-06-26,2,11
9,617,2016-06-27,1,170
9,617,2016-06-27,2,1
9,617,2016-06-28,1,150
9,617,2016-06-29,0,1
9,617,2016-06-29,1,71
9,617,2016-06-30,1,115
9,617,2016-07-01,1,136
9,617,2016-07-02,1,133
9,617,2016-07-02,2,8
9,617,2016-07-03,1,90
9,617,2016-07-04,1,80
9,617,2016-07-05,1,79
9,617,2016-07-06,1,89
9,617,2016-07-06,2,6
9,617,2016-07-07,1,106
9,617,2016-07-08,1,106
9,617,2016-07-08,2,2
9,617,2016-07-09,1,101
9,617,2016-07-10,1,95
9,617,2016-07-10,2,2
9,617,2016-07-11,1,103
9,617,2016-07-11,2,6
9,617,2016-07-11,3,1
9,617,2016-07-12,1,87
9,617,2016-07-13,1,107
9,617,2016-07-13,3,3
9,617,2016-07-14,1,114
9,617,2016-07-15,1,104
9,617,2016-07-15,2,1
9,617,2016-07-15,4,3
9,617,2016-07-16,1,97
9,617,2016-07-16,2,1
9,617,2016-07-16,3,3
9,617,2016-07-17,1,105
9,617,2016-07-17,2,4
9,617,2016-07-18,0,1
9,617,2016-07-18,1,124
9,617,2016-07-18,3,1
9,617,2016-07-19,1,127
9,617,2016-07-19,4,1
9,617,2016-07-20,1,118
9,617,2016-07-20,2,2
9,617,2016-07-21,1,140
9,617,2016-07-21,2,2
9,617,2016-07-21,4,1
9,617,2016-07-22,1,133
9,617,2016-07-22,7,1
9,617,2016-07-23,1,118
9,617,2016-07-23,2,1
9,617,2016-07-24,1,138
9,617,2016-07-24,2,14
9,617,2016-07-24,4,3
9,617,2016-07-25,1,127
9,617,2016-07-25,2,15
9,617,2016-07-25,3,4
9,617,2016-07-25,5,1
9,617,2016-07-26,1,130
9,617,2016-07-26,4,1
9,617,2016-07-27,1,13
9,617,2016-07-28,1,14
9,617,2016-07-28,2,39
9,617,2016-07-28,6,1
9,617,2016-07-29,1,96
9,617,2016-07-29,2,80
9,617,2016-07-29,3,75
9,617,2016-07-29,4,4
9,617,2016-07-30,1,109
9,617,2016-07-30,3,3
9,617,2016-07-30,4,8
9,617,2016-07-30,5,2
9,617,2016-07-30,6,1
9,617,2016-07-30,11,1
9,617,2016-07-31,1,108
9,617,2016-07-31,2,2
9,617,2016-07-31,3,5
9,617,2016-07-31,4,4
9,617,2016-07-31,5,2
9,617,2016-08-01,1,101
9,617,2016-08-01,4,1
9,617,2016-08-01,5,2
9,617,2016-08-01,7,1
9,617,2016-08-01,10,1
9,617,2016-08-02,1,100
9,617,2016-08-02,2,5
9,617,2016-08-03,1,93
9,617,2016-08-03,2,5
9,617,2016-08-04,1,105
9,617,2016-08-04,2,6
9,617,2016-08-04,3,2
9,617,2016-08-04,8,5
9,617,2016-08-05,1,112
9,617,2016-08-05,3,1
9,617,2016-08-05,13,1
9,617,2016-08-06,1,113
9,617,2016-08-06,3,3
9,617,2016-08-06,4,1
9,617,2016-08-06,10,1
9,617,2016-08-06,17,1
9,617,2016-08-07,1,104
9,617,2016-08-07,2,1
9,617,2016-08-07,5,4
9,617,2016-08-07,12,1
9,617,2016-08-08,1,101
9,617,2016-08-08,2,3
9,617,2016-08-08,3,1
9,617,2016-08-09,1,158
9,617,2016-08-09,2,2
9,617,2016-08-09,14,1
9,617,2016-08-10,1,120
9,617,2016-08-10,4,3
9,617,2016-08-10,26,1
9,617,2016-08-11,1,118
9,617,2016-08-11,3,4
9,617,2016-08-11,6,1
9,617,2016-08-11,9,1
9,617,2016-08-11,12,1
9,617,2016-08-12,1,122
9,617,2016-08-12,3,1
9,617,2016-08-13,1,113
9,617,2016-08-13,5,3
9,617,2016-08-13,7,1
9,617,2016-08-13,10,1
9,617,2016-08-13,18,3
9,617,2016-08-13,19,2
9,617,2016-08-13,25,1
9,617,2016-08-13,29,1
9,617,2016-08-14,1,130
9,617,2016-08-14,2,1
9,617,2016-08-14,3,1
9,617,2016-08-14,5,3
9,617,2016-08-14,6,1
9,617,2016-08-15,1,123
9,617,2016-08-15,3,1
9,617,2016-08-15,4,2
9,617,2016-08-15,16,1
9,617,2016-08-16,1,123
9,617,2016-08-16,2,4
9,617,2016-08-17,1,27
9,617,2016-08-17,2,1
9,617,2016-08-18,1,77
9,617,2016-08-18,2,118
9,617,2016-08-18,4,1
9,617,2016-08-18,8,1
9,617,2016-08-19,1,141
9,617,2016-08-19,3,1
9,617,2016-08-19,7,1
9,617,2016-08-19,8,1
9,617,2016-08-19,28,1
9,617,2016-08-20,1,116
9,617,2016-08-20,3,5
9,617,2016-08-20,4,1
9,617,2016-08-21,1,130
9,617,2016-08-21,2,16
9,617,2016-08-21,3,2
9,617,2016-08-22,1,118
9,617,2016-08-22,2,3
9,617,2016-08-22,3,1
9,617,2016-08-22,11,1
9,617,2016-08-23,1,117
9,617,2016-08-24,1,107
9,617,2016-08-25,1,131
9,617,2016-08-25,2,28
9,617,2016-08-25,5,1
9,617,2016-08-25,9,1
9,617,2016-08-26,1,132
9,617,2016-08-26,10,1
9,617,2016-08-27,1,129
9,617,2016-08-27,2,1
9,617,2016-08-27,3,2
9,617,2016-08-27,4,1
9,617,2016-08-27,9,1
9,617,2016-08-27,23,1
9,617,2016-08-27,36,1
9,617,2016-08-28,1,135
9,617,2016-08-28,2,4
9,617,2016-08-28,5,2
9,617,2016-08-28,16,1
9,617,2016-08-29,1,121
9,617,2016-08-29,2,1
9,617,2016-08-30,1,156
9,617,2016-08-30,2,6
9,617,2016-08-30,4,1
9,617,2016-08-30,14,1
9,617,2016-08-31,1,153
9,617,2016-08-31,3,1
9,617,2016-08-31,4,2
9,617,2016-08-31,6,3
9,617,2016-08-31,35,1
9,617,2016-09-01,1,160
9,617,2016-09-01,12,1
9,617,2016-09-02,1,150
9,617,2016-09-02,2,1
9,617,2016-09-03,1,85
9,617,2016-09-03,2,34
9,617,2016-09-04,1,144
9,617,2016-09-04,2,107
9,617,2016-09-04,3,6
9,617,2016-09-04,17,1
9,617,2016-09-05,1,171
9,617,2016-09-05,3,5
9,617,2016-09-05,4,4
9,617,2016-09-05,5,1
9,617,2016-09-06,1,184
9,617,2016-09-06,2,1
9,617,2016-09-06,4,1
9,617,2016-09-06,5,1
9,617,2016-09-06,6,4
9,617,2016-09-07,1,175
9,617,2016-09-08,0,1
9,617,2016-09-08,1,161
9,617,2016-09-08,2,3
9,617,2016-09-08,4,2
9,617,2016-09-08,6,3
9,617,2016-09-08,7,4
9,617,2016-09-08,8,4
9,617,2016-09-08,48,1
9,617,2016-09-09,1,149
9,617,2016-09-09,2,3
9,617,2016-09-09,7,1
9,617,2016-09-09,9,1
9,617,2016-09-10,0,1
9,617,2016-09-10,1,138
9,617,2016-09-10,2,10
9,617,2016-09-10,4,3
9,617,2016-09-10,10,1
9,617,2016-09-10,14,1
9,617,2016-09-11,1,150
9,617,2016-09-11,2,15
9,617,2016-09-11,3,3
9,617,2016-09-11,8,1
9,617,2016-09-12,1,2
9,617,2016-09-12,2,6
9,617,2016-09-12,3,1
9,617,2016-09-12,4,1
9,617,2016-09-12,5,1
9,617,2016-09-14,5,1
9,617,2016-09-14,6,1
9,617,2016-09-15,1,92
9,617,2016-09-15,6,2
9,617,2016-09-16,1,101
9,617,2016-09-16,6,4
9,617,2016-09-16,7,8
9,617,2016-09-16,8,3
9,617,2016-09-16,9,2
9,617,2016-09-16,10,1
9,617,2016-09-16,11,1
9,617,2016-09-16,12,1
9,617,2016-09-17,1,111
9,617,2016-09-17,2,7
9,617,2016-09-17,3,23
9,617,2016-09-17,6,4
9,617,2016-09-17,7,3
9,617,2016-09-17,8,1
9,617,2016-09-18,1,119
9,617,2016-09-18,2,2
9,617,2016-09-18,3,3
9,617,2016-09-18,4,3
9,617,2016-09-19,1,88
9,617,2016-09-19,9,2
9,617,2016-09-19,10,4
9,617,2016-09-19,11,5
9,617,2016-09-19,12,1
9,617,2016-09-20,1,157
9,617,2016-09-20,2,48
9,617,2016-09-20,3,1
9,617,2016-09-20,4,1
9,617,2016-09-20,10,2
9,617,2016-09-20,11,1
9,617,2016-09-20,12,2
9,617,2016-09-20,16,4
9,617,2016-09-20,18,1
9,617,2016-09-20,19,2
9,617,2016-09-20,21,1
9,617,2016-09-20,23,1
9,617,2016-09-20,33,1
9,617,2016-09-20,37,1
9,617,2016-09-20,57,1
9,617,2016-09-21,1,174
9,617,2016-09-21,2,3
9,617,2016-09-21,7,1
9,617,2016-09-22,1,171
9,617,2016-09-22,2,31
9,617,2016-09-22,4,6
9,617,2016-09-23,0,1
9,617,2016-09-23,1,176
9,617,2016-09-23,2,15
9,617,2016-09-23,3,2
9,617,2016-09-23,9,1
9,617,2016-09-24,1,177
9,617,2016-09-24,2,3
9,617,2016-09-24,3,6
9,617,2016-09-24,6,1
9,617,2016-09-25,1,150
9,617,2016-09-25,7,1
9,617,2016-09-26,1,136
9,617,2016-09-26,2,2
9,617,2016-09-26,3,1
9,617,2016-09-26,4,1
9,617,2016-09-26,7,2
9,617,2016-09-26,16,1
9,617,2016-09-26,18,7
9,617,2016-09-26,19,6
9,617,2016-09-26,20,8
9,617,2016-09-26,21,2
9,617,2016-09-26,22,4
9,617,2016-09-26,23,6
9,617,2016-09-26,24,4
9,617,2016-09-26,27,5
9,617,2016-09-26,32,1
9,617,2016-09-26,36,1
9,617,2016-09-26,39,1
9,617,2016-09-26,41,2
9,617,2016-09-26,42,1
9,617,2016-09-26,47,1
9,617,2016-09-26,51,1
9,617,2016-09-26,54,1
9,617,2016-09-26,62,1
9,617,2016-09-26,64,1
9,617,2016-09-27,1,86
9,617,2016-09-27,7,1
9,617,2016-09-28,1,131
9,617,2016-09-28,2,54
9,617,2016-09-28,3,10
9,617,2016-09-28,6,1
9,617,2016-09-28,7,2
9,617,2016-09-28,8,2
9,617,2016-09-29,1,114
9,617,2016-09-29,2,28
9,617,2016-09-29,24,1
9,617,2016-09-30,1,81
9,617,2016-09-30,2,35
9,617,2016-09-30,3,1
9,617,2016-09-30,7,1
9,617,2016-09-30,11,1
9,617,2016-10-01,1,127
9,617,2016-10-01,2,65
9,617,2016-10-01,3,1
9,617,2016-10-01,4,1
9,617,2016-10-01,5,13
9,617,2016-10-01,6,1
9,617,2016-10-01,8,1
9,617,2016-10-01,13,2
9,617,2016-10-02,1,131
9,617,2016-10-02,2,6
9,617,2016-10-02,3,12
9,617,2016-10-02,4,5
9,617,2016-10-03,1,107
9,617,2016-10-03,2,1
9,617,2016-10-03,3,3
9,617,2016-10-03,4,1
9,617,2016-10-03,5,2
9,617,2016-10-04,1,105
9,617,2016-10-04,2,3
9,617,2016-10-04,3,3
9,617,2016-10-04,4,2
9,617,2016-10-04,6,1
9,617,2016-10-04,7,1
9,617,2016-10-04,12,1
9,617,2016-10-04,13,1
9,617,2016-10-04,14,1
9,617,2016-10-05,1,18
9,617,2016-10-05,2,5
9,617,2016-10-05,3,1
9,617,2016-10-05,4,3
9,617,2016-10-05,5,1
9,617,2016-10-05,6,2
9,617,2016-10-05,7,1
9,617,2016-10-05,8,1
9,617,2016-10-05,9,3
9,617,2016-10-05,10,1
9,617,2016-10-05,12,1
9,617,2016-10-05,15,3
9,617,2016-10-05,16,1
9,617,2016-10-06,1,109
9,617,2016-10-06,2,92
9,617,2016-10-06,4,2
9,617,2016-10-06,6,1
9,617,2016-10-06,8,3
9,617,2016-10-06,15,1
9,617,2016-10-07,1,111
9,617,2016-10-07,2,1
9,617,2016-10-07,3,2
9,617,2016-10-07,5,1
9,617,2016-10-07,7,1
9,617,2016-10-07,23,1
9,617,2016-10-08,1,123
9,617,2016-10-08,2,3
9,617,2016-10-08,3,1
9,617,2016-10-08,4,2
9,617,2016-10-08,7,1
9,617,2016-10-08,12,1
9,617,2016-10-08,14,1
9,617,2016-10-08,20,1
9,617,2016-10-09,1,119
9,617,2016-10-09,3,2
9,617,2016-10-09,4,3
9,617,2016-10-09,5,1
9,617,2016-10-09,6,1
9,617,2016-10-09,8,1
9,617,2016-10-09,9,1
9,617,2016-10-09,17,2
9,617,2016-10-09,18,1
9,617,2016-10-09,19,1
9,617,2016-10-10,1,92
9,617,2016-10-10,2,5
9,617,2016-10-10,3,1
9,617,2016-10-10,6,6
9,617,2016-10-10,9,1
9,617,2016-10-10,10,1
9,617,2016-10-11,1,79
9,617,2016-10-11,2,63
9,617,2016-10-11,3,2
9,617,2016-10-11,4,2
9,617,2016-10-11,9,1
9,617,2016-10-11,15,1
9,617,2016-10-11,16,1
9,617,2016-10-12,1,124
9,617,2016-10-12,2,50
9,617,2016-10-12,3,7
9,617,2016-10-12,5,1
9,617,2016-10-12,8,1
9,617,2016-10-12,9,2
9,617,2016-10-12,13,2
9,617,2016-10-12,16,1
9,617,2016-10-12,20,1
9,617,2016-10-12,22,1
9,617,2016-10-13,1,166
9,617,2016-10-13,2,4
9,617,2016-10-13,3,3
9,617,2016-10-13,4,2
9,617,2016-10-13,6,1
9,617,2016-10-13,11,1
9,617,2016-10-13,13,1
9,617,2016-10-13,15,2
9,617,2016-10-13,17,1
9,617,2016-10-13,18,1
9,617,2016-10-14,1,116
9,617,2016-10-14,2,3
9,617,2016-10-14,3,1
9,617,2016-10-14,4,2
9,617,2016-10-14,6,1
9,617,2016-10-14,9,1
9,617,2016-10-15,1,115
9,617,2016-10-15,2,48
9,617,2016-10-15,3,2
9,617,2016-10-15,4,3
9,617,2016-10-15,5,2
9,617,2016-10-15,6,3
9,617,2016-10-15,12,1
9,617,2016-10-15,13,1
9,617,2016-10-15,15,2
9,617,2016-10-15,16,1
9,617,2016-10-15,25,2
9,617,2016-10-16,1,185
9,617,2016-10-16,2,57
9,617,2016-10-16,3,1
9,617,2016-10-16,5,1
9,617,2016-10-16,16,1
9,617,2016-10-16,23,1
9,617,2016-10-17,1,149
9,617,2016-10-17,2,1
9,617,2016-10-17,3,4
9,617,2016-10-17,5,2
9,617,2016-10-17,6,1
9,617,2016-10-17,7,1
9,617,2016-10-17,24,1
9,617,2016-10-18,1,148
9,617,2016-10-18,7,5
9,617,2016-10-19,1,163
9,617,2016-10-19,3,1
9,617,2016-10-19,5,1
9,617,2016-10-19,6,1
9,617,2016-10-20,1,171
9,617,2016-10-20,2,22
9,617,2016-10-20,3,1
9,617,2016-10-20,5,1
9,617,2016-10-20,41,1
9,617,2016-10-21,1,152
9,617,2016-10-21,2,8
9,617,2016-10-21,3,9
9,617,2016-10-21,6,1
9,617,2016-10-21,7,1
9,617,2016-10-21,8,1
9,617,2016-10-21,10,2
9,617,2016-10-22,1,89
9,617,2016-10-22,2,2
9,617,2016-10-22,6,1
9,617,2016-10-22,9,1
9,617,2016-10-22,22,1
9,617,2016-10-23,1,42
9,617,2016-10-23,2,93
9,617,2016-10-23,3,8
9,617,2016-10-23,4,1
9,617,2016-10-23,5,1
9,617,2016-10-23,29,1
9,617,2016-10-24,1,85
9,617,2016-10-24,2,94
9,617,2016-10-24,3,31
9,617,2016-10-24,4,4
9,617,2016-10-24,5,4
9,617,2016-10-24,6,1
9,617,2016-10-24,7,1
9,617,2016-10-24,12,1
9,617,2016-10-24,16,1
9,617,2016-10-25,1,84
9,617,2016-10-25,2,30
9,617,2016-10-25,3,5
9,617,2016-10-25,4,4
9,617,2016-10-25,5,1
9,617,2016-10-25,6,1
9,617,2016-10-25,12,1
9,617,2016-10-25,14,1
9,617,2016-10-26,1,195
9,617,2016-10-26,2,60
9,617,2016-10-26,3,14
9,617,2016-10-26,4,23
9,617,2016-10-26,5,2
9,617,2016-10-26,6,1
9,617,2016-10-26,7,1
9,617,2016-10-26,8,1
9,617,2016-10-26,9,1
9,617,2016-10-26,46,4
9,617,2016-10-26,47,7
9,617,2016-10-26,48,5
9,617,2016-10-26,49,1
9,617,2016-10-26,50,2
9,617,2016-10-26,53,1
9,617,2016-10-26,54,2
9,617,2016-10-26,77,1
9,617,2016-10-27,1,177
9,617,2016-10-27,2,5
9,617,2016-10-27,4,2
9,617,2016-10-27,5,1
9,617,2016-10-27,6,2
9,617,2016-10-27,7,1
9,617,2016-10-28,1,178
9,617,2016-10-28,2,2
9,617,2016-10-28,3,2
9,617,2016-10-28,5,2
9,617,2016-10-28,6,1
9,617,2016-10-28,7,3
9,617,2016-10-28,8,1
9,617,2016-10-28,10,2
9,617,2016-10-28,13,1
9,617,2016-10-28,14,1
9,617,2016-10-28,15,1
9,617,2016-10-29,1,162
9,617,2016-10-29,2,7
9,617,2016-10-29,3,3
9,617,2016-10-29,5,3
9,617,2016-10-29,6,9
9,617,2016-10-29,7,1
