actual_origin_rate,actual_plan_rate,actual_pur_qtty,band,day_string,item_sku_id,originalnum,plan_pur_qtty,pur_bill_id,supp_brevity_cd,supp_name,vlt
0.0,0.0,0.0,Z,2016-10-08 00:00:00,2297921,2.0,2.0,19922472.0,bjhxcs,北京宏祥昌盛文化发展有限公司,4
0.0,,0.0,Z,2016-09-12 00:00:00,2297923,2.0,0.0,19216500.0,bjhxcs,北京宏祥昌盛文化发展有限公司,15
0.0,,0.0,Z,2016-10-08 00:00:00,2297923,10.0,0.0,19922472.0,bjhxcs,北京宏祥昌盛文化发展有限公司,4
1.0,1.0,5.0,Z,2016-08-25 00:00:00,2314120,5.0,5.0,18702653.0,bjzdx,北京紫丁香华盛日用品有限公司,7
0.0,,0.0,Z,2016-09-20 00:00:00,2314120,24.0,0.0,19444019.0,bjzdx,北京紫丁香华盛日用品有限公司,10
1.0,1.0,12.0,Z,2016-09-27 00:00:00,2314120,12.0,12.0,19704069.0,bjzdx,北京紫丁香华盛日用品有限公司,11
0.0,,0.0,Z,2016-10-12 00:00:00,2314120,10.0,0.0,20105111.0,bjzdx,北京紫丁香华盛日用品有限公司,5
0.0,,0.0,Z,2016-10-18 00:00:00,2314120,5.0,0.0,20336944.0,bjzdx,北京紫丁香华盛日用品有限公司,5
1.0,1.0,5.0,L,2016-08-25 00:00:00,2314122,5.0,5.0,18702653.0,bjzdx,北京紫丁香华盛日用品有限公司,7
0.0,,0.0,L,2016-09-20 00:00:00,2314122,18.0,0.0,19444019.0,bjzdx,北京紫丁香华盛日用品有限公司,10
1.0,1.0,12.0,L,2016-09-27 00:00:00,2314122,12.0,12.0,19704069.0,bjzdx,北京紫丁香华盛日用品有限公司,11
0.0,,0.0,L,2016-10-12 00:00:00,2314122,15.0,0.0,20105111.0,bjzdx,北京紫丁香华盛日用品有限公司,5
0.0,,0.0,L,2016-10-18 00:00:00,2314122,9.0,0.0,20336944.0,bjzdx,北京紫丁香华盛日用品有限公司,5
1.0,1.0,4.0,Z,2016-07-19 00:00:00,2314721,4.0,4.0,17706596.0,bjcwgsm,北京承文阁贸易有限公司,7
1.0,1.0,4.0,Z,2016-08-09 00:00:00,2314721,4.0,4.0,18256507.0,bjcwgsm,北京承文阁贸易有限公司,7
0.0,,0.0,Z,2016-08-23 00:00:00,2314721,6.0,0.0,18633471.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,18.0,Z,2016-08-31 00:00:00,2314721,18.0,18.0,18858937.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,43.0,C,2016-07-13 00:00:00,2337654,43.0,43.0,17558546.0,zjsykshox,浙江省永康市欧橡工贸有限公司,12
1.0,1.0,23.0,C,2016-08-08 00:00:00,2337654,23.0,23.0,18205742.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,48.0,C,2016-08-12 00:00:00,2337654,48.0,48.0,18343441.0,zjsykshox,浙江省永康市欧橡工贸有限公司,6
1.0,1.0,78.0,C,2016-08-22 00:00:00,2337654,78.0,78.0,18576739.0,zjsykshox,浙江省永康市欧橡工贸有限公司,10
1.0,1.0,58.0,C,2016-09-01 00:00:00,2337654,58.0,58.0,18879403.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,55.0,C,2016-09-13 00:00:00,2337654,55.0,55.0,19253848.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,7.0,C,2016-09-20 00:00:00,2337654,7.0,7.0,19424295.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
1.0,1.0,28.0,C,2016-09-27 00:00:00,2337654,28.0,28.0,19668788.0,zjsykshox,浙江省永康市欧橡工贸有限公司,10
1.0,1.0,40.0,C,2016-09-29 00:00:00,2337654,40.0,40.0,19768184.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
0.13592233009708737,0.82352941176470584,14.0,C,2016-10-12 00:00:00,2337654,103.0,17.0,20105559.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,95.0,C,2016-10-18 00:00:00,2337654,95.0,95.0,20337551.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,35.0,C,2016-10-19 00:00:00,2337654,35.0,35.0,20378670.0,zjsykshox,浙江省永康市欧橡工贸有限公司,10
1.0,1.0,6.0,E,2016-08-12 00:00:00,2337670,6.0,6.0,18343441.0,zjsykshox,浙江省永康市欧橡工贸有限公司,6
0.0,0.0,0.0,E,2016-08-22 00:00:00,2337670,5.0,5.0,18577631.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
1.0,1.0,10.0,E,2016-08-29 00:00:00,2337670,10.0,10.0,18788840.0,zjsykshox,浙江省永康市欧橡工贸有限公司,9
1.0,1.0,3.0,E,2016-09-13 00:00:00,2337670,3.0,3.0,19253848.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,18.0,E,2016-09-20 00:00:00,2337670,18.0,18.0,19424295.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
1.0,1.0,4.0,E,2016-10-08 00:00:00,2337670,4.0,4.0,19922137.0,zjsykshox,浙江省永康市欧橡工贸有限公司,20
1.0,1.0,24.0,E,2016-10-12 00:00:00,2337670,24.0,24.0,20105559.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,14.0,E,2016-10-18 00:00:00,2337670,14.0,14.0,20337551.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
0.9826086956521739,0.9826086956521739,226.0,D,2016-07-14 00:00:00,2338238,230.0,230.0,17604205.0,gdhxsj,广东海兴塑胶有限公司,9
0.17194570135746606,0.94999999999999996,38.0,D,2016-08-08 00:00:00,2338238,221.0,40.0,18205579.0,gdhxsj,广东海兴塑胶有限公司,12
0.81675392670157065,0.81675392670157065,156.0,D,2016-08-15 00:00:00,2338238,191.0,191.0,18399125.0,gdhxsj,广东海兴塑胶有限公司,13
0.84962406015037595,0.84962406015037595,339.0,A,2016-07-13 00:00:00,2338274,399.0,399.0,17558439.0,gdhxsj,广东海兴塑胶有限公司,12
1.0,1.0,316.0,A,2016-07-26 00:00:00,2338274,316.0,316.0,17888351.0,gdhxsj,广东海兴塑胶有限公司,12
1.0,1.0,21.0,A,2016-08-08 00:00:00,2338274,21.0,21.0,18205579.0,gdhxsj,广东海兴塑胶有限公司,12
0.47826086956521741,0.47826086956521741,66.0,A,2016-08-15 00:00:00,2338274,138.0,138.0,18399125.0,gdhxsj,广东海兴塑胶有限公司,13
0.99103139013452912,0.99103139013452912,442.0,A,2016-08-22 00:00:00,2338274,446.0,446.0,18576849.0,gdhxsj,广东海兴塑胶有限公司,12
1.0,1.0,276.0,A,2016-08-31 00:00:00,2338274,276.0,276.0,18859481.0,gdhxsj,广东海兴塑胶有限公司,14
1.0,1.0,356.0,A,2016-09-12 00:00:00,2338274,356.0,356.0,19222127.0,gdhxsj,广东海兴塑胶有限公司,19
1.0,1.0,5.0,A,2016-09-20 00:00:00,2338274,5.0,5.0,19424176.0,gdhxsj,广东海兴塑胶有限公司,17
0.033707865168539325,0.033707865168539325,3.0,A,2016-09-27 00:00:00,2338274,89.0,89.0,19668382.0,gdhxsj,广东海兴塑胶有限公司,15
0.8089887640449438,0.8089887640449438,144.0,A,2016-09-29 00:00:00,2338274,178.0,178.0,19768328.0,gdhxsj,广东海兴塑胶有限公司,13
1.0,1.0,210.0,A,2016-10-08 00:00:00,2338274,210.0,210.0,19925465.0,gdhxsj,广东海兴塑胶有限公司,11
1.0,1.0,453.0,A,2016-10-12 00:00:00,2338274,453.0,453.0,20105284.0,gdhxsj,广东海兴塑胶有限公司,14
1.0,1.0,120.0,A,2016-10-17 00:00:00,2338274,120.0,120.0,20261735.0,gdhxsj,广东海兴塑胶有限公司,9
1.0,1.0,61.0,A,2016-10-18 00:00:00,2338274,61.0,61.0,20337115.0,gdhxsj,广东海兴塑胶有限公司,16
1.0,1.0,68.0,B,2016-07-26 00:00:00,2338276,68.0,68.0,17888351.0,gdhxsj,广东海兴塑胶有限公司,12
1.0,1.0,59.0,B,2016-08-02 00:00:00,2338276,59.0,59.0,18033176.0,gdhxsj,广东海兴塑胶有限公司,11
1.0,1.0,42.0,B,2016-08-08 00:00:00,2338276,42.0,42.0,18205579.0,gdhxsj,广东海兴塑胶有限公司,12
1.0,1.0,31.0,B,2016-08-15 00:00:00,2338276,31.0,31.0,18399125.0,gdhxsj,广东海兴塑胶有限公司,13
1.0,1.0,105.0,B,2016-08-22 00:00:00,2338276,105.0,105.0,18576849.0,gdhxsj,广东海兴塑胶有限公司,12
1.0,1.0,1054.0,B,2016-09-20 00:00:00,2338276,1054.0,1054.0,19424176.0,gdhxsj,广东海兴塑胶有限公司,17
0.0,0.0,0.0,E,2016-07-05 00:00:00,2338303,2.0,2.0,17418683.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,10.0,E,2016-07-19 00:00:00,2338303,10.0,10.0,17706437.0,zjsykshox,浙江省永康市欧橡工贸有限公司,9
1.0,1.0,10.0,E,2016-08-02 00:00:00,2338303,10.0,10.0,18033430.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
0.58620689655172409,0.58620689655172409,17.0,E,2016-08-12 00:00:00,2338303,29.0,29.0,18343441.0,zjsykshox,浙江省永康市欧橡工贸有限公司,6
1.0,1.0,10.0,E,2016-08-29 00:00:00,2338303,10.0,10.0,18788840.0,zjsykshox,浙江省永康市欧橡工贸有限公司,9
1.0,1.0,4.0,E,2016-09-13 00:00:00,2338303,4.0,4.0,19253848.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,3.0,E,2016-09-20 00:00:00,2338303,3.0,3.0,19424295.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
1.0,1.0,1.0,E,2016-09-27 00:00:00,2338303,1.0,1.0,19668788.0,zjsykshox,浙江省永康市欧橡工贸有限公司,10
1.0,1.0,20.0,E,2016-10-12 00:00:00,2338303,20.0,20.0,20105559.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,10.0,E,2016-10-18 00:00:00,2338303,10.0,10.0,20337551.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,4.0,E,2016-08-02 00:00:00,2338880,4.0,4.0,18032990.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,16.0,E,2016-08-23 00:00:00,2338880,16.0,16.0,18633471.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,20.0,E,2016-09-20 00:00:00,2338880,20.0,20.0,19423932.0,bjcwgsm,北京承文阁贸易有限公司,3
1.0,1.0,5.0,E,2016-10-08 00:00:00,2338880,5.0,5.0,19922381.0,bjcwgsm,北京承文阁贸易有限公司,8
0.96969696969696972,1.0,32.0,E,2016-10-12 00:00:00,2338880,33.0,32.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
1.0,1.0,15.0,E,2016-10-18 00:00:00,2338880,15.0,15.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
0.0,,0.0,Z,2016-07-13 00:00:00,2338977,2.0,0.0,17558439.0,gdhxsj,广东海兴塑胶有限公司,12
0.0,0.0,0.0,Z,2016-09-05 00:00:00,2338977,1.0,1.0,18991991.0,gdhxsj,广东海兴塑胶有限公司,15
1.0,1.0,3.0,Z,2016-09-12 00:00:00,2338977,3.0,3.0,19222127.0,gdhxsj,广东海兴塑胶有限公司,19
1.0,1.0,9.0,Z,2016-10-08 00:00:00,2338977,9.0,9.0,19925465.0,gdhxsj,广东海兴塑胶有限公司,11
1.0,1.0,3.0,Z,2016-10-18 00:00:00,2338977,3.0,3.0,20337115.0,gdhxsj,广东海兴塑胶有限公司,16
1.0,1.0,7.0,E,2016-08-02 00:00:00,2339005,7.0,7.0,18033176.0,gdhxsj,广东海兴塑胶有限公司,11
1.0,1.0,18.0,E,2016-08-31 00:00:00,2339005,18.0,18.0,18859481.0,gdhxsj,广东海兴塑胶有限公司,14
1.0,1.0,10.0,E,2016-10-12 00:00:00,2339005,10.0,10.0,20105284.0,gdhxsj,广东海兴塑胶有限公司,14
1.0,1.0,5.0,E,2016-10-18 00:00:00,2339005,5.0,5.0,20337115.0,gdhxsj,广东海兴塑胶有限公司,16
1.0,1.0,12.0,L,2016-08-31 00:00:00,2339649,12.0,12.0,18858937.0,bjcwgsm,北京承文阁贸易有限公司,4
1.0,1.0,4.0,L,2016-10-08 00:00:00,2339649,4.0,4.0,19922381.0,bjcwgsm,北京承文阁贸易有限公司,8
1.0,1.0,8.0,L,2016-10-12 00:00:00,2339649,8.0,8.0,20105074.0,bjcwgsm,北京承文阁贸易有限公司,13
0.0,,0.0,L,2016-10-18 00:00:00,2339649,6.0,0.0,20336903.0,bjcwgsm,北京承文阁贸易有限公司,6
1.0,1.0,4.0,L,2016-07-26 00:00:00,2350454,4.0,4.0,17880328.0,jmsorz,江门市欧润哲家居用品有限公司,9
1.0,1.0,2.0,L,2016-07-28 00:00:00,2350454,2.0,2.0,17929533.0,jmsorz,江门市欧润哲家居用品有限公司,8
1.0,1.0,3.0,L,2016-09-05 00:00:00,2350454,3.0,3.0,18991002.0,jmsorz,江门市欧润哲家居用品有限公司,10
1.0,1.0,1.0,L,2016-09-27 00:00:00,2350454,1.0,1.0,19668876.0,jmsorz,江门市欧润哲家居用品有限公司,11
1.0,1.0,7.0,L,2016-10-08 00:00:00,2350454,7.0,7.0,19922287.0,jmsorz,江门市欧润哲家居用品有限公司,8
0.75,0.75,3.0,L,2016-10-12 00:00:00,2350454,4.0,4.0,20105216.0,jmsorz,江门市欧润哲家居用品有限公司,15
1.0,1.0,10.0,E,2016-08-31 00:00:00,2350456,10.0,10.0,18859481.0,gdhxsj,广东海兴塑胶有限公司,14
1.0,1.0,10.0,E,2016-09-05 00:00:00,2350456,10.0,10.0,18991991.0,gdhxsj,广东海兴塑胶有限公司,15
1.0,1.0,10.0,E,2016-09-12 00:00:00,2350456,10.0,10.0,19222127.0,gdhxsj,广东海兴塑胶有限公司,19
1.0,1.0,10.0,E,2016-10-18 00:00:00,2350456,10.0,10.0,20337115.0,gdhxsj,广东海兴塑胶有限公司,16
1.0,1.0,2.0,Z,2016-09-13 00:00:00,2350458,2.0,2.0,19253848.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,3.0,Z,2016-10-08 00:00:00,2350458,3.0,3.0,19922137.0,zjsykshox,浙江省永康市欧橡工贸有限公司,20
1.0,1.0,4.0,Z,2016-10-12 00:00:00,2350458,4.0,4.0,20105559.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,3.0,Z,2016-10-18 00:00:00,2350458,3.0,3.0,20337551.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,3.0,D,2016-07-05 00:00:00,2350462,3.0,3.0,17419252.0,haonairiyongpin,广州好耐日用品有限公司,8
1.0,1.0,4.0,D,2016-07-13 00:00:00,2350462,4.0,4.0,17558775.0,haonairiyongpin,广州好耐日用品有限公司,11
1.0,1.0,2.0,D,2016-07-19 00:00:00,2350462,2.0,2.0,17705975.0,haonairiyongpin,广州好耐日用品有限公司,7
1.0,1.0,13.0,D,2016-08-02 00:00:00,2350462,13.0,13.0,18035935.0,haonairiyongpin,广州好耐日用品有限公司,11
1.0,1.0,6.0,D,2016-08-22 00:00:00,2350462,6.0,6.0,18593173.0,haonairiyongpin,广州好耐日用品有限公司,8
1.0,1.0,6.0,D,2016-08-29 00:00:00,2350462,6.0,6.0,18799436.0,haonairiyongpin,广州好耐日用品有限公司,10
1.0,1.0,3.0,D,2016-09-05 00:00:00,2350462,3.0,3.0,18994130.0,haonairiyongpin,广州好耐日用品有限公司,13
1.0,1.0,11.0,D,2016-09-19 00:00:00,2350462,11.0,11.0,19384714.0,haonairiyongpin,广州好耐日用品有限公司,10
1.0,1.0,15.0,D,2016-10-08 00:00:00,2350462,15.0,15.0,19920349.0,haonairiyongpin,广州好耐日用品有限公司,28
1.0,1.0,8.0,D,2016-10-11 00:00:00,2350462,8.0,8.0,20068013.0,haonairiyongpin,广州好耐日用品有限公司,20
1.0,1.0,11.0,D,2016-10-17 00:00:00,2350462,11.0,11.0,20286269.0,haonairiyongpin,广州好耐日用品有限公司,28
1.0,1.0,1.0,Z,2016-09-05 00:00:00,2350470,1.0,1.0,18991002.0,jmsorz,江门市欧润哲家居用品有限公司,10
1.0,1.0,3.0,Z,2016-09-12 00:00:00,2350470,3.0,3.0,19216349.0,jmsorz,江门市欧润哲家居用品有限公司,10
1.0,1.0,1.0,Z,2016-10-08 00:00:00,2350470,1.0,1.0,19922295.0,jmsorz,江门市欧润哲家居用品有限公司,8
1.0,1.0,10.0,D,2016-07-19 00:00:00,2351253,10.0,10.0,17705975.0,haonairiyongpin,广州好耐日用品有限公司,7
1.0,1.0,11.0,D,2016-08-02 00:00:00,2351253,11.0,11.0,18035935.0,haonairiyongpin,广州好耐日用品有限公司,11
1.0,1.0,12.0,D,2016-08-09 00:00:00,2351253,12.0,12.0,18246878.0,haonairiyongpin,广州好耐日用品有限公司,12
1.0,1.0,9.0,D,2016-08-29 00:00:00,2351253,9.0,9.0,18799436.0,haonairiyongpin,广州好耐日用品有限公司,10
1.0,1.0,23.0,D,2016-09-05 00:00:00,2351253,23.0,23.0,18994130.0,haonairiyongpin,广州好耐日用品有限公司,13
1.0,1.0,5.0,D,2016-10-08 00:00:00,2351253,5.0,5.0,19920349.0,haonairiyongpin,广州好耐日用品有限公司,28
1.0,1.0,6.0,D,2016-10-11 00:00:00,2351253,6.0,6.0,20068013.0,haonairiyongpin,广州好耐日用品有限公司,20
1.0,1.0,7.0,D,2016-10-17 00:00:00,2351253,7.0,7.0,20286269.0,haonairiyongpin,广州好耐日用品有限公司,28
1.0,1.0,2.0,E,2016-07-05 00:00:00,2351257,2.0,2.0,17418683.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,14.0,E,2016-07-19 00:00:00,2351257,14.0,14.0,17706437.0,zjsykshox,浙江省永康市欧橡工贸有限公司,9
1.0,1.0,5.0,E,2016-08-29 00:00:00,2351257,5.0,5.0,18788840.0,zjsykshox,浙江省永康市欧橡工贸有限公司,9
1.0,1.0,7.0,E,2016-09-13 00:00:00,2351257,7.0,7.0,19253848.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,5.0,E,2016-09-20 00:00:00,2351257,5.0,5.0,19424295.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
1.0,1.0,16.0,E,2016-10-12 00:00:00,2351257,16.0,16.0,20105559.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
0.25,0.25,2.0,E,2016-10-18 00:00:00,2351257,8.0,8.0,20337551.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,1.0,E,2016-08-29 00:00:00,2351263,1.0,1.0,18799436.0,haonairiyongpin,广州好耐日用品有限公司,10
1.0,1.0,1.0,E,2016-09-05 00:00:00,2351263,1.0,1.0,18994130.0,haonairiyongpin,广州好耐日用品有限公司,13
1.0,1.0,8.0,E,2016-09-12 00:00:00,2351263,8.0,8.0,19215324.0,haonairiyongpin,广州好耐日用品有限公司,8
1.0,1.0,2.0,E,2016-09-26 00:00:00,2351263,2.0,2.0,19644068.0,haonairiyongpin,广州好耐日用品有限公司,11
1.0,1.0,23.0,E,2016-10-08 00:00:00,2351263,23.0,23.0,19920349.0,haonairiyongpin,广州好耐日用品有限公司,28
1.0,1.0,3.0,L,2016-08-08 00:00:00,2354034,3.0,3.0,18205863.0,jmsorz,江门市欧润哲家居用品有限公司,8
1.0,1.0,2.0,L,2016-08-15 00:00:00,2354034,2.0,2.0,18399064.0,jmsorz,江门市欧润哲家居用品有限公司,9
1.0,1.0,7.0,L,2016-08-29 00:00:00,2354034,7.0,7.0,18788982.0,jmsorz,江门市欧润哲家居用品有限公司,12
1.0,1.0,9.0,L,2016-09-05 00:00:00,2354034,9.0,9.0,18991002.0,jmsorz,江门市欧润哲家居用品有限公司,10
1.0,1.0,18.0,L,2016-10-08 00:00:00,2354034,18.0,18.0,19922287.0,jmsorz,江门市欧润哲家居用品有限公司,8
0.91666666666666663,0.91666666666666663,11.0,L,2016-10-12 00:00:00,2354034,12.0,12.0,20105216.0,jmsorz,江门市欧润哲家居用品有限公司,15
0.53333333333333333,1.0,8.0,L,2016-10-18 00:00:00,2354034,15.0,8.0,20337052.0,jmsorz,江门市欧润哲家居用品有限公司,12
1.0,1.0,65.0,C,2016-07-05 00:00:00,2354847,65.0,65.0,17418683.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,45.0,C,2016-07-26 00:00:00,2354847,45.0,45.0,17880509.0,zjsykshox,浙江省永康市欧橡工贸有限公司,9
1.0,1.0,61.0,C,2016-08-02 00:00:00,2354847,61.0,61.0,18033430.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,32.0,C,2016-08-08 00:00:00,2354847,32.0,32.0,18205742.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,33.0,C,2016-08-12 00:00:00,2354847,33.0,33.0,18343441.0,zjsykshox,浙江省永康市欧橡工贸有限公司,6
1.0,1.0,77.0,C,2016-08-22 00:00:00,2354847,77.0,77.0,18576739.0,zjsykshox,浙江省永康市欧橡工贸有限公司,10
1.0,1.0,40.0,C,2016-09-13 00:00:00,2354847,40.0,40.0,19253848.0,zjsykshox,浙江省永康市欧橡工贸有限公司,8
1.0,1.0,4.0,C,2016-09-20 00:00:00,2354847,4.0,4.0,19424295.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
1.0,1.0,15.0,C,2016-09-27 00:00:00,2354847,15.0,15.0,19668788.0,zjsykshox,浙江省永康市欧橡工贸有限公司,10
1.0,1.0,71.0,C,2016-09-29 00:00:00,2354847,71.0,71.0,19768184.0,zjsykshox,浙江省永康市欧橡工贸有限公司,11
0.70673076923076927,1.0,147.0,C,2016-10-12 00:00:00,2354847,208.0,147.0,20105559.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
1.0,1.0,111.0,C,2016-10-18 00:00:00,2354847,111.0,111.0,20337551.0,zjsykshox,浙江省永康市欧橡工贸有限公司,28
0.0,0.0,0.0,,2016-10-08 00:00:00,2374106,6.0,6.0,19921115.0,ishdkj,嘉禾益美（北京）科技有限公司,15
1.0,1.0,6.0,,2016-10-20 00:00:00,2374106,6.0,6.0,20420657.0,ishdkj,嘉禾益美（北京）科技有限公司,10
1.0,1.0,12.0,Z,2016-07-13 00:00:00,2379378,12.0,12.0,17569305.0,ishdkj,嘉禾益美（北京）科技有限公司,12
0.0,0.0,0.0,Z,2016-09-12 00:00:00,2379378,4.0,4.0,19222097.0,ishdkj,嘉禾益美（北京）科技有限公司,15
1.0,1.0,5.0,E,2016-09-06 00:00:00,2392344,5.0,5.0,19002802.0,bjjktc,北京家酷天成商贸有限公司,14
0.75,1.0,12.0,E,2016-09-12 00:00:00,2392344,16.0,12.0,19224965.0,bjjktc,北京家酷天成商贸有限公司,11
0.9375,0.9375,30.0,E,2016-10-08 00:00:00,2392344,32.0,32.0,19929051.0,bjjktc,北京家酷天成商贸有限公司,28
0.0,0.0,0.0,E,2016-10-13 00:00:00,2392344,4.0,4.0,20123256.0,bjjktc,北京家酷天成商贸有限公司,22
1.0,1.0,6.0,C,2016-07-05 00:00:00,2393659,6.0,6.0,17418843.0,bjjktc,北京家酷天成商贸有限公司,9
1.0,1.0,34.0,C,2016-07-20 00:00:00,2393659,34.0,34.0,17708066.0,bjjktc,北京家酷天成商贸有限公司,7
0.99230769230769234,0.99230769230769234,258.0,C,2016-07-28 00:00:00,2393659,260.0,260.0,17941121.0,bjjktc,北京家酷天成商贸有限公司,7
1.0,1.0,36.0,C,2016-09-19 00:00:00,2393659,36.0,36.0,19406286.0,bjjktc,北京家酷天成商贸有限公司,14
1.0,1.0,5.0,C,2016-09-27 00:00:00,2393659,5.0,5.0,19678443.0,bjjktc,北京家酷天成商贸有限公司,9
1.0,1.0,82.0,C,2016-10-08 00:00:00,2393659,82.0,82.0,19929048.0,bjjktc,北京家酷天成商贸有限公司,11
1.0,1.0,154.0,C,2016-10-13 00:00:00,2393659,154.0,154.0,20123256.0,bjjktc,北京家酷天成商贸有限公司,22
1.0,1.0,5.0,Z,2016-09-13 00:00:00,2399286,5.0,5.0,19242831.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,10
0.0,,0.0,Z,2016-09-21 00:00:00,2399286,5.0,0.0,19495589.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,7
0.0,,0.0,Z,2016-09-26 00:00:00,2399286,5.0,0.0,19608185.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,10
1.0,1.0,1.0,Z,2016-07-07 00:00:00,2399288,1.0,1.0,17453397.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,4
1.0,1.0,15.0,Z,2016-07-27 00:00:00,2399288,15.0,15.0,17905236.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,9
1.0,1.0,8.0,L,2016-07-21 00:00:00,2399290,8.0,8.0,17770500.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,8
1.0,1.0,10.0,L,2016-08-17 00:00:00,2399290,10.0,10.0,18473623.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,7
1.0,1.0,8.0,L,2016-08-24 00:00:00,2399290,8.0,8.0,18661385.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,9
1.0,1.0,5.0,L,2016-09-26 00:00:00,2399290,5.0,5.0,19608185.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,10
1.0,1.0,11.0,E,2016-07-01 00:00:00,2399292,11.0,11.0,17339301.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,5
1.0,1.0,2.0,E,2016-07-07 00:00:00,2399292,2.0,2.0,17453397.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,4
1.0,1.0,11.0,E,2016-07-21 00:00:00,2399292,11.0,11.0,17770500.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,8
1.0,1.0,24.0,E,2016-08-09 00:00:00,2399292,24.0,24.0,18251720.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,9
1.0,1.0,5.0,E,2016-08-17 00:00:00,2399292,5.0,5.0,18473482.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,7
1.0,1.0,14.0,E,2016-09-08 00:00:00,2399292,14.0,14.0,19104100.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,11
1.0,1.0,30.0,E,2016-09-13 00:00:00,2399292,30.0,30.0,19242831.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,10
0.65000000000000002,1.0,13.0,E,2016-09-21 00:00:00,2399292,20.0,13.0,19495590.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,7
1.0,1.0,10.0,E,2016-09-26 00:00:00,2399292,10.0,10.0,19608186.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,10
1.0,1.0,12.0,Z,2016-08-30 00:00:00,2399298,12.0,12.0,18827361.0,ishdkj,嘉禾益美（北京）科技有限公司,12
1.0,1.0,6.0,D,2016-07-01 00:00:00,2399300,6.0,6.0,17339301.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,5
1.0,1.0,5.0,D,2016-07-07 00:00:00,2399300,5.0,5.0,17453397.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,4
1.0,1.0,21.0,D,2016-07-21 00:00:00,2399300,21.0,21.0,17770500.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,8
1.0,1.0,4.0,D,2016-07-27 00:00:00,2399300,4.0,4.0,17905236.0,bjbfxwyshm,北京北方鑫旺源商贸有限公司,9
